62;188;177;233;land;false;plains;1
63;107;235;239;land;false;plains;1
64;105;230;223;land;true;plains;1
65;171;248;97;land;false;plains;1
66;187;152;222;land;false;plains;1
67;181;239;239;land;false;plains;1
68;238;46;239;land;false;plains;1
69;106;245;163;land;false;plains;1
70;180;238;89;land;false;plains;1
71;181;230;183;land;false;plains;1
72;222;180;101;land;false;plains;1
73;208;152;219;land;false;plains;1
74;192;246;209;land;true;plains;1
75;191;176;183;land;false;plains;1
76;178;189;198;land;false;plains;1
77;106;175;225;land;false;plains;1
78;234;219;119;land;false;plains;1
79;209;221;113;land;false;plains;1
80;164;157;180;land;false;plains;1
81;243;125;177;land;false;plains;1
82;225;205;221;land;false;plains;1
83;251;173;164;land;false;plains;1
84;171;193;209;land;false;plains;1
85;179;85;251;land;false;plains;1
86;207;155;218;land;false;plains;1
87;74;201;238;land;false;plains;1
88;232;74;222;land;false;plains;1
89;83;206;240;land;false;plains;1
90;237;207;76;land;false;plains;1
91;105;188;243;land;false;plains;1
92;186;159;162;land;false;plains;1
93;238;199;194;land;false;plains;1
94;130;242;209;land;false;plains;1
95;147;189;251;land;false;plains;1
96;235;234;174;land;false;plains;1
97;227;112;177;land;false;plains;1
98;243;79;197;land;false;plains;1
99;165;250;214;land;false;plains;1
100;223;215;133;land;false;plains;1
101;226;248;49;land;false;plains;1
102;155;254;247;land;false;plains;1
103;221;130;208;land;false;plains;1
104;241;200;114;land;false;plains;1
105;174;254;148;land;false;plains;1
106;149;204;179;land;false;plains;1
107;250;195;81;land;false;plains;1
108;239;211;92;land;false;plains;1
109;131;149;240;land;false;plains;1
110;203;236;230;land;false;plains;1
111;183;165;177;land;false;plains;1
112;98;231;241;land;false;plains;1
113;74;252;186;land;false;plains;1
114;135;246;155;land;false;plains;1
115;239;111;152;land;true;plains;1
116;250;120;243;land;false;plains;1
117;208;239;194;land;false;plains;1
118;219;247;241;land;false;plains;1
119;203;230;239;land;false;plains;1
120;93;231;200;land;false;plains;1
121;250;179;140;land;false;plains;1
122;190;234;246;land;false;plains;1
123;138;210;254;land;false;plains;1
124;91;250;246;land;false;plains;1
125;202;236;253;land;false;plains;1
126;168;117;250;land;false;plains;1
127;187;253;133;land;false;plains;1
128;237;241;78;land;false;plains;1
129;206;141;187;land;false;plains;1
130;189;115;228;land;false;plains;1
131;210;146;155;land;false;plains;1
132;120;141;252;land;false;plains;1
133;170;195;173;land;false;plains;1
134;212;187;230;land;false;plains;1
135;100;222;223;land;false;plains;1
136;212;168;194;land;false;plains;1
137;108;254;222;land;false;plains;1
138;238;139;176;land;false;plains;1
139;244;157;116;land;false;plains;1
140;217;219;127;land;false;plains;1
141;222;212;117;land;false;plains;1
142;246;187;125;land;false;plains;1
143;236;240;132;land;false;plains;1
144;249;89;241;land;false;plains;1
145;192;237;158;land;false;plains;1
146;227;69;210;land;true;plains;1
147;251;181;232;land;false;plains;1
148;191;241;114;land;false;plains;1
149;142;203;159;land;true;plains;1
150;122;234;201;land;false;plains;1
151;229;151;137;land;false;plains;1
152;245;225;202;land;false;plains;1
153;199;204;108;land;true;plains;1
154;192;191;250;land;false;plains;1
155;247;199;182;land;false;plains;1
156;141;194;204;land;false;plains;1
157;227;198;198;land;false;plains;1
158;223;196;149;land;false;plains;1
159;253;205;195;land;false;plains;1
160;202;211;99;land;false;plains;1
161;204;127;179;land;false;plains;1
162;232;88;183;land;false;plains;1
163;221;139;160;land;false;plains;1
164;244;107;200;land;false;plains;1
165;192;237;231;land;false;plains;1
166;150;247;181;land;false;plains;1
167;244;167;246;land;false;plains;1
168;202;254;105;land;false;plains;1
169;233;206;233;land;false;plains;1
170;205;99;247;land;false;plains;1
171;220;48;249;land;false;plains;1
172;82;193;239;land;true;plains;1
173;248;186;235;land;false;plains;1
174;140;254;247;land;false;plains;1
175;101;241;198;land;false;plains;1
176;225;203;106;land;false;plains;1
177;242;106;210;land;false;plains;1
178;244;59;202;land;false;plains;1
179;248;207;66;land;false;plains;1
180;167;249;102;land;false;plains;1
181;116;218;187;land;false;plains;1
182;108;189;219;land;false;plains;1
183;212;197;119;land;false;plains;1
184;218;239;221;land;false;plains;1
185;226;188;124;land;false;plains;1
186;118;208;191;land;false;plains;1
187;248;211;52;land;true;plains;1
188;157;240;146;land;false;plains;1
189;231;239;50;land;false;plains;1
190;223;171;108;land;false;plains;1
191;161;245;104;land;false;plains;1
192;215;174;243;land;false;plains;1
193;78;248;220;land;false;plains;1
194;212;216;162;land;false;plains;1
195;167;182;169;land;false;plains;1
196;236;159;155;land;false;plains;1
197;34;226;253;land;false;plains;1
198;165;201;193;land;true;plains;1
199;163;138;241;land;true;plains;1
200;188;252;74;land;false;plains;1
201;210;183;210;land;false;plains;1
202;195;249;205;land;false;plains;1
203;220;253;220;land;false;plains;1
204;198;197;127;land;false;plains;1
205;224;105;241;land;false;plains;1
206;206;225;109;land;false;plains;1
207;173;147;229;land;false;plains;1
208;254;200;127;land;false;plains;1
209;236;99;222;land;false;plains;1
210;104;206;198;land;false;plains;1
211;129;247;225;land;true;plains;1
212;127;250;230;land;false;plains;1
213;206;193;186;land;false;plains;1
214;143;212;182;land;false;plains;1
215;208;223;74;land;false;plains;1
216;246;200;56;land;true;plains;1
217;219;248;160;land;false;plains;1
218;218;224;251;land;false;plains;1
219;218;194;111;land;false;plains;1
220;207;118;179;land;true;plains;1
221;216;183;114;land;false;plains;1
222;101;223;213;land;false;plains;1
223;236;200;80;land;true;plains;1
224;211;177;253;land;true;plains;1
225;216;206;233;land;false;plains;1
226;183;227;146;land;false;plains;1
227;220;95;215;land;false;plains;1
228;252;143;153;land;false;plains;1
229;170;111;247;land;false;plains;1
230;250;237;250;land;false;plains;1
231;173;154;249;land;true;plains;1
232;241;234;239;land;true;plains;1
233;123;191;226;land;false;plains;1
234;239;220;92;land;false;plains;1
235;152;246;167;land;false;plains;1
236;247;45;252;land;false;plains;1
237;174;212;242;land;false;plains;1
238;173;142;214;land;false;plains;1
239;83;224;254;land;false;plains;1
240;191;217;139;land;false;plains;1
241;233;229;206;land;false;plains;1
242;159;194;221;land;false;plains;1
243;242;215;111;land;false;plains;1
244;180;204;209;land;false;plains;1
245;237;122;188;land;false;plains;1
246;207;121;237;land;false;plains;1
247;248;148;211;land;false;plains;1
248;177;117;242;land;false;plains;1
249;183;178;180;land;false;plains;1
250;246;248;121;land;false;plains;1
251;163;167;227;land;false;plains;1
252;187;166;220;land;true;plains;1
253;253;232;93;land;false;plains;1
254;126;254;232;land;false;plains;1
255;198;107;212;land;false;plains;1
256;243;131;142;land;false;plains;1
257;252;234;172;land;false;plains;1
258;132;224;201;land;false;plains;1
259;241;235;53;land;false;plains;1
260;201;199;189;land;false;plains;1
261;213;149;221;land;false;plains;1
262;169;250;148;land;false;plains;1
263;69;241;241;land;false;plains;1
264;75;244;237;land;false;plains;1
265;245;139;147;land;false;plains;1
266;185;138;216;land;false;plains;1
267;100;180;229;land;false;plains;1
268;240;249;61;land;false;plains;1
269;216;163;145;land;true;plains;1
270;240;199;139;land;false;plains;1
271;243;177;154;land;false;plains;1
272;174;239;231;land;false;plains;1
273;213;192;237;land;false;plains;1
274;169;212;240;land;false;plains;1
275;246;86;237;land;false;plains;1
276;111;254;233;land;false;plains;1
277;183;241;113;land;false;plains;1
278;151;214;215;land;false;plains;1
279;249;214;66;land;false;plains;1
280;215;136;178;land;false;plains;1
281;246;154;128;land;false;plains;1
282;246;131;245;land;false;plains;1
283;135;253;231;land;false;plains;1
284;202;205;101;land;false;plains;1
285;186;211;156;land;false;plains;1
286;201;231;166;land;false;plains;1
287;171;108;250;land;false;plains;1
288;224;209;125;land;false;plains;1
289;254;86;212;land;false;plains;1
290;190;248;165;land;false;plains;1
291;161;150;198;land;false;plains;1
292;245;235;254;land;false;plains;1
293;166;199;193;land;false;plains;1
294;205;231;220;land;false;plains;1
295;164;242;193;land;false;plains;1
296;42;230;242;land;false;plains;1
297;234;241;86;land;false;plains;1
298;177;191;213;land;true;plains;1
299;238;164;249;land;false;plains;1
300;106;224;199;land;false;plains;1
301;254;73;211;land;false;plains;1
302;182;149;242;land;false;plains;1
303;237;174;207;land;false;plains;1
304;91;193;248;land;true;plains;1
305;237;121;199;land;false;plains;1
306;248;238;151;land;false;plains;1
307;227;214;112;land;true;plains;1
308;239;224;154;land;false;plains;1
309;249;195;118;land;false;plains;1
310;219;161;184;land;false;plains;1
311;177;156;224;land;false;plains;1
312;169;184;234;land;false;plains;1
313;247;197;58;land;false;plains;1
314;220;233;178;land;false;plains;1
315;236;243;142;land;false;plains;1
316;137;217;159;land;false;plains;1
317;122;221;214;land;false;plains;1
318;251;203;131;land;false;plains;1
319;156;178;208;land;true;plains;1
320;210;188;228;land;false;plains;1
321;140;170;234;land;true;plains;1
322;148;248;131;land;false;plains;1
323;203;237;122;land;false;plains;1
324;229;83;233;land;false;plains;1
325;100;183;249;land;false;plains;1
326;151;187;241;land;false;plains;1
327;103;243;240;land;false;plains;1
328;124;246;136;land;false;plains;1
329;180;251;189;land;false;plains;1
330;151;247;224;land;false;plains;1
331;221;175;162;land;false;plains;1
332;134;156;234;land;false;plains;1
333;156;215;158;land;false;plains;1
334;242;50;231;land;false;plains;1
335;184;251;172;land;false;plains;1
336;251;253;128;land;true;plains;1
337;72;249;222;land;false;plains;1
338;76;219;243;land;true;plains;1
339;251;78;218;land;false;plains;1
340;223;225;176;land;false;plains;1
341;216;224;95;land;false;plains;1
342;210;66;238;land;true;plains;1
343;123;219;244;land;false;plains;1
344;194;250;110;land;false;plains;1
345;232;150;245;land;false;plains;1
346;204;239;106;land;false;plains;1
347;231;194;165;land;false;plains;1
348;211;191;210;land;false;plains;1
349;252;154;229;land;false;plains;1
350;202;242;114;land;false;plains;1
351;141;220;234;land;false;plains;1
352;229;192;188;land;false;plains;1
353;245;21;246;land;false;plains;1
354;251;230;154;land;false;plains;1
355;221;171;128;land;false;plains;1
356;216;163;177;land;false;plains;1
357;167;245;190;land;false;plains;1
358;61;250;248;land;false;plains;1
359;117;207;178;land;true;plains;1
360;223;107;254;land;false;plains;1
361;108;214;225;land;false;plains;1
362;100;207;194;land;false;plains;1
363;191;205;247;land;false;plains;1
364;224;219;234;land;false;plains;1
365;254;232;103;land;false;plains;1
366;164;144;214;land;false;plains;1
367;107;249;241;land;false;plains;1
368;148;253;241;land;false;plains;1
369;228;178;209;land;false;plains;1
370;177;228;141;land;true;plains;1
371;239;251;33;land;false;plains;1
372;249;155;245;land;false;plains;1
373;69;235;228;land;false;plains;1
374;225;227;62;land;true;plains;1
375;163;175;228;land;false;plains;1
376;228;247;64;land;false;plains;1
377;224;231;245;land;false;plains;1
378;247;237;103;land;false;plains;1
379;154;157;228;land;false;plains;1
380;217;150;245;land;false;plains;1
381;226;167;237;land;false;plains;1
382;248;162;188;land;true;plains;1
383;135;248;148;land;false;plains;1
384;110;182;240;land;false;plains;1
385;236;254;188;land;false;plains;1
386;223;188;171;land;false;plains;1
387;174;203;215;land;false;plains;1
388;221;249;88;land;false;plains;1
389;142;147;242;land;false;plains;1
390;199;236;244;land;false;plains;1
391;214;149;145;land;false;plains;1
392;224;230;235;land;false;plains;1
393;201;118;199;land;false;plains;1
394;152;152;231;land;false;plains;1
395;205;78;253;land;false;plains;1
396;161;212;247;land;false;plains;1
397;229;140;136;land;false;plains;1
398;176;184;153;land;true;plains;1
399;251;97;206;land;false;plains;1
400;223;236;123;land;true;plains;1
401;149;171;218;land;false;plains;1
402;149;162;250;land;false;plains;1
403;242;245;124;land;false;plains;1
404;235;103;166;land;false;plains;1
405;131;227;227;land;false;plains;1
406;250;214;109;land;false;plains;1
407;230;154;226;land;false;plains;1
408;239;204;135;land;false;plains;1
409;238;241;145;land;false;plains;1
410;238;183;135;land;true;plains;1
411;215;163;141;land;true;plains;1
412;142;172;234;land;false;plains;1
413;201;218;214;land;false;plains;1
414;143;221;231;land;false;plains;1
415;235;230;75;land;false;plains;1
416;201;235;140;land;false;plains;1
417;206;212;83;land;false;plains;1
418;237;247;184;land;false;plains;1
419;200;183;205;land;false;plains;1
420;185;244;149;land;false;plains;1
421;249;252;211;land;false;plains;1
422;205;87;221;land;false;plains;1
423;200;189;171;land;false;plains;1
424;61;237;218;land;false;plains;1
425;98;247;174;land;false;plains;1
426;133;167;249;land;false;plains;1
427;254;249;252;land;false;plains;1
428;198;218;150;land;true;plains;1
429;151;228;128;land;false;plains;1
430;254;161;178;land;false;plains;1
431;183;136;206;land;false;plains;1
432;238;93;175;land;false;plains;1
433;120;223;222;land;false;plains;1
434;194;238;200;land;true;plains;1
435;185;198;120;land;false;plains;1
436;147;254;165;land;false;plains;1
437;178;232;122;land;false;plains;1
438;250;175;161;land;false;plains;1
439;92;225;191;land;false;plains;1
440;254;25;234;land;true;plains;1
441;254;207;73;land;false;plains;1
442;237;189;88;land;false;plains;1
443;237;184;96;land;false;plains;1
444;222;240;77;land;false;plains;1
445;156;246;125;land;false;plains;1
446;250;117;182;land;false;plains;1
447;237;210;146;land;true;plains;1
448;253;121;172;land;false;plains;1
449;79;204;220;land;false;plains;1
450;239;84;188;land;false;plains;1
451;51;243;231;land;true;plains;1
452;147;123;236;land;false;plains;1
453;178;238;163;land;false;plains;1
454;227;246;160;land;true;plains;1
455;220;251;169;land;false;plains;1
456;218;247;39;land;false;plains;1
457;216;253;199;land;false;plains;1
458;69;199;248;land;false;plains;1
459;180;175;214;land;false;plains;1
460;194;179;178;land;false;plains;1
461;104;250;251;land;false;plains;1
462;173;189;188;land;false;plains;1
463;224;158;225;land;false;plains;1
464;215;207;159;land;false;plains;1
465;221;205;192;land;false;plains;1
466;234;120;200;land;false;plains;1
467;225;100;253;land;false;plains;1
468;116;194;241;land;false;plains;1
469;66;236;250;land;false;plains;1
470;121;199;248;land;false;plains;1
471;177;163;227;land;false;plains;1
472;237;224;226;land;false;plains;1
473;194;176;178;land;false;plains;1
474;157;225;168;land;false;plains;1
475;87;236;186;land;false;plains;1
476;112;212;200;land;false;plains;1
477;59;244;240;land;true;plains;1
478;235;224;52;land;false;plains;1
479;229;228;44;land;false;plains;1
480;242;210;99;land;false;plains;1
481;215;145;218;land;false;plains;1
482;189;182;143;land;false;plains;1
483;96;250;166;land;false;plains;1
484;226;73;249;land;false;plains;1
485;182;120;252;land;false;plains;1
486;184;154;174;land;false;plains;1
487;228;110;233;land;false;plains;1
488;180;87;245;land;false;plains;1
489;155;205;238;land;true;plains;1
490;205;152;165;land;false;plains;1
491;47;220;235;land;true;plains;1
492;186;247;219;land;false;plains;1
493;221;222;191;land;false;plains;1
494;122;181;207;land;false;plains;1
495;202;144;238;land;false;plains;1
496;218;227;96;land;false;plains;1
497;120;253;234;land;false;plains;1
498;113;217;226;land;false;plains;1
499;144;151;206;land;false;plains;1
500;21;241;242;land;false;plains;1
501;209;126;173;land;false;plains;1
502;253;212;97;land;false;plains;1
503;150;194;228;land;false;plains;1
504;248;174;120;land;false;plains;1
505;150;146;237;land;false;plains;1
506;200;82;239;land;false;plains;1
507;251;238;185;land;false;plains;1
508;227;204;170;land;false;plains;1
509;129;198;176;land;false;plains;1
510;158;221;144;land;false;plains;1
511;176;221;203;land;true;plains;1
512;235;75;245;land;false;plains;1
513;219;112;174;land;false;plains;1
514;254;131;179;land;true;plains;1
515;227;189;250;land;false;plains;1
516;210;198;198;land;false;plains;1
517;244;94;216;land;false;plains;1
518;234;232;179;land;false;plains;1
519;146;166;213;land;false;plains;1
520;166;167;210;land;false;plains;1
521;169;171;199;land;false;plains;1
522;252;149;232;land;false;plains;1
523;179;186;211;land;false;plains;1
524;216;206;137;land;false;plains;1
525;242;209;143;land;false;plains;1
526;134;201;220;land;false;plains;1
527;217;211;242;land;false;plains;1
528;193;241;126;land;false;plains;1
529;197;131;223;land;false;plains;1
530;157;188;179;land;false;plains;1
531;229;143;240;land;false;plains;1
532;240;88;216;land;false;plains;1
533;231;108;184;land;false;plains;1
534;240;48;244;land;false;plains;1
535;124;211;178;land;false;plains;1
536;245;239;148;land;true;plains;1
537;245;45;226;land;false;plains;1
538;192;231;132;land;false;plains;1
539;252;226;86;land;true;plains;1
540;251;157;163;land;false;plains;1
541;222;237;60;land;false;plains;1
542;167;118;231;land;false;plains;1
543;177;215;115;land;false;plains;1
544;94;254;208;land;false;plains;1
545;145;192;195;land;false;plains;1
546;211;137;245;land;false;plains;1
547;129;234;144;land;false;plains;1
548;225;167;246;land;false;plains;1
549;118;249;151;land;true;plains;1
550;204;187;111;land;false;plains;1
551;85;238;248;land;false;plains;1
552;176;245;127;land;false;plains;1
553;183;155;225;land;true;plains;1
554;184;209;169;land;false;plains;1
555;223;91;243;land;false;plains;1
556;210;189;118;land;false;plains;1
557;233;251;243;land;false;plains;1
558;168;200;198;land;false;plains;1
559;242;199;164;land;false;plains;1
560;126;146;231;land;false;plains;1
561;144;192;199;land;false;plains;1
562;250;175;119;land;false;plains;1
563;167;137;213;land;false;plains;1
564;181;149;188;land;false;plains;1
565;240;134;152;land;false;plains;1
566;133;205;188;land;false;plains;1
567;215;246;79;land;false;plains;1
568;136;220;212;land;false;plains;1
569;219;252;57;land;false;plains;1
570;239;253;159;land;false;plains;1
571;247;201;129;land;false;plains;1
572;206;173;199;land;false;plains;1
573;239;135;241;land;false;plains;1
574;253;139;151;land;false;plains;1
575;166;143;245;land;false;plains;1
576;237;199;159;land;false;plains;1
577;220;204;108;land;true;plains;1
578;136;166;236;land;false;plains;1
579;253;162;119;land;false;plains;1
580;254;169;89;land;false;plains;1
581;179;209;226;land;false;plains;1
582;190;161;211;land;false;plains;1
583;188;193;207;land;false;plains;1
584;219;125;210;land;false;plains;1
585;191;204;231;land;false;plains;1
586;159;238;158;land;false;plains;1
587;124;204;251;land;false;plains;1
588;247;121;248;land;true;plains;1
589;102;208;205;land;false;plains;1
590;190;140;192;land;false;plains;1
591;179;198;205;land;false;plains;1
592;213;244;113;land;false;plains;1
593;148;254;186;land;false;plains;1
594;158;209;205;land;false;plains;1
595;202;91;217;land;false;plains;1
596;241;212;175;land;false;plains;1
597;32;249;226;land;false;plains;1
598;226;179;165;land;false;plains;1
599;205;240;120;land;false;plains;1
600;236;193;207;land;false;plains;1
601;179;125;204;land;false;plains;1
602;143;188;228;land;false;plains;1
603;183;242;195;land;false;plains;1
604;172;187;191;land;false;plains;1
605;84;236;211;land;false;plains;1
606;200;86;243;land;false;plains;1
607;247;236;214;land;false;plains;1
608;203;191;160;land;false;plains;1
609;142;247;250;land;false;plains;1
610;166;233;214;land;false;plains;1
611;140;222;169;land;false;plains;1
612;210;65;233;land;false;plains;1
613;222;229;152;land;false;plains;1
614;191;195;247;land;false;plains;1
615;194;245;207;land;false;plains;1
616;146;138;233;land;true;plains;1
617;130;240;236;land;false;plains;1
618;196;185;248;land;false;plains;1
619;183;254;137;land;true;plains;1
620;242;210;180;land;false;plains;1
621;231;172;199;land;false;plains;1
622;230;218;137;land;false;plains;1
623;207;161;163;land;false;plains;1
624;214;253;247;land;false;plains;1
625;229;82;196;land;false;plains;1
626;216;170;189;land;false;plains;1
627;177;231;236;land;false;plains;1
628;254;44;231;land;false;plains;1
629;128;207;249;land;true;plains;1
630;168;190;204;land;false;plains;1
631;222;149;175;land;false;plains;1
632;186;148;215;land;false;plains;1
633;252;74;222;land;false;plains;1
634;143;137;244;land;false;plains;1
635;129;217;179;land;false;plains;1
636;231;43;251;land;false;plains;1
637;181;228;186;land;false;plains;1
638;18;254;231;land;false;plains;1
639;249;143;227;land;false;plains;1
640;134;244;249;land;false;plains;1
641;235;172;98;land;false;plains;1
642;209;153;251;land;false;plains;1
643;231;235;243;land;false;plains;1
644;113;220;212;land;false;plains;1
645;51;233;223;land;false;plains;1
646;129;192;227;land;false;plains;1
647;232;218;97;land;false;plains;1
648;161;199;170;land;false;plains;1
649;76;182;252;land;false;plains;1
650;146;221;213;land;false;plains;1
651;110;216;232;land;false;plains;1
652;125;186;243;land;false;plains;1
653;236;130;181;land;false;plains;1
654;185;191;204;land;false;plains;1
655;217;109;250;land;false;plains;1
656;208;132;206;land;false;plains;1
657;242;51;231;land;false;plains;1
658;197;122;228;land;true;plains;1
659;217;252;244;land;false;plains;1
660;230;181;235;land;false;plains;1
661;88;242;175;land;false;plains;1
662;167;219;230;land;false;plains;1
663;246;23;241;land;false;plains;1
664;239;147;193;land;false;plains;1
665;103;188;239;land;false;plains;1
666;244;219;228;land;false;plains;1
667;241;180;106;land;false;plains;1
668;220;161;130;land;false;plains;1
669;104;221;182;land;false;plains;1
670;160;162;226;land;false;plains;1
671;222;195;186;land;false;plains;1
672;117;207;238;land;false;plains;1
673;239;205;148;land;false;plains;1
674;230;237;98;land;false;plains;1
675;181;133;221;land;false;plains;1
676;233;182;182;land;false;plains;1
677;179;151;250;land;false;plains;1
678;228;96;198;land;false;plains;1
679;182;127;241;land;false;plains;1
680;177;155;234;land;false;plains;1
681;236;244;93;land;true;plains;1
682;200;250;65;land;false;plains;1
683;233;247;90;land;false;plains;1
684;250;214;57;land;false;plains;1
685;220;182;187;land;false;plains;1
686;125;216;217;land;false;plains;1
687;147;249;135;land;false;plains;1
688;182;181;240;land;false;plains;1
689;243;164;184;land;false;plains;1
690;229;198;220;land;false;plains;1
691;144;208;192;land;false;plains;1
692;118;211;229;land;false;plains;1
693;124;215;248;land;false;plains;1
694;61;245;199;land;false;plains;1
695;201;81;235;land;false;plains;1
696;235;182;93;land;false;plains;1
697;169;152;238;land;false;plains;1
698;211;131;227;land;false;plains;1
699;175;92;242;land;false;plains;1
700;112;222;212;land;false;plains;1
701;151;246;225;land;false;plains;1
702;253;131;240;land;false;plains;1
703;205;218;81;land;false;plains;1
704;161;214;247;land;false;plains;1
705;223;76;216;land;false;plains;1
706;218;213;132;land;false;plains;1
707;199;231;143;land;false;plains;1
708;195;218;125;land;false;plains;1
709;196;211;103;land;false;plains;1
710;167;148;231;land;false;plains;1
711;156;164;195;land;false;plains;1
712;234;252;34;land;false;plains;1
713;251;213;44;land;false;plains;1
714;249;199;117;land;false;plains;1
715;238;247;213;land;false;plains;1
716;123;245;179;land;false;plains;1
717;182;248;184;land;false;plains;1
718;223;211;151;land;false;plains;1
719;181;205;202;land;false;plains;1
720;247;246;53;land;false;plains;1
721;223;185;181;land;false;plains;1
722;178;210;126;land;false;plains;1
723;178;196;234;land;true;plains;1
724;82;233;220;land;false;plains;1
725;172;172;254;land;false;plains;1
726;123;200;237;land;false;plains;1
727;226;220;192;land;true;plains;1
728;251;129;198;land;false;plains;1
729;168;153;216;land;true;plains;1
730;136;247;234;land;false;plains;1
731;67;218;218;land;false;plains;1
732;226;104;183;land;false;plains;1
733;181;192;174;land;false;plains;1
734;151;192;240;land;false;plains;1
735;133;242;162;land;false;plains;1
736;150;152;207;land;false;plains;1
737;223;135;234;land;false;plains;1
738;201;114;246;land;false;plains;1
739;196;229;240;land;false;plains;1
740;248;123;150;land;false;plains;1
741;211;242;103;land;false;plains;1
742;169;202;248;land;true;plains;1
743;198;207;185;land;false;plains;1
744;230;245;48;land;false;plains;1
745;60;247;213;land;false;plains;1
746;211;139;225;land;false;plains;1
747;238;246;104;land;false;plains;1
748;228;204;194;land;false;plains;1
749;212;79;219;land;false;plains;1
750;152;209;231;land;false;plains;1
751;235;153;115;land;false;plains;1
752;216;243;167;land;false;plains;1
753;125;248;247;land;false;plains;1
754;226;249;204;land;false;plains;1
755;225;121;235;land;false;plains;1
756;133;248;201;land;false;plains;1
757;81;224;221;land;true;plains;1
758;250;160;152;land;false;plains;1
759;60;205;252;land;false;plains;1
760;226;201;131;land;false;plains;1
761;231;196;254;land;false;plains;1
762;202;185;187;land;false;plains;1
763;172;210;184;land;false;plains;1
764;189;209;138;land;false;plains;1
765;83;231;199;land;false;plains;1
766;88;226;228;land;false;plains;1
767;158;177;178;land;false;plains;1
768;170;207;207;land;false;plains;1
769;243;193;190;land;false;plains;1
770;186;206;195;land;false;plains;1
771;246;229;253;land;false;plains;1
772;185;101;253;land;false;plains;1
773;220;147;212;land;false;plains;1
774;167;101;248;land;false;plains;1
775;192;213;221;land;false;plains;1
776;251;184;116;land;false;plains;1
777;139;205;190;land;false;plains;1
778;253;204;104;land;false;plains;1
779;234;205;139;land;false;plains;1
780;216;246;110;land;false;plains;1
781;217;242;221;land;false;plains;1
782;182;218;168;land;false;plains;1
783;120;200;244;land;false;plains;1
784;229;201;117;land;true;plains;1
785;95;238;189;land;false;plains;1
786;230;132;145;land;false;plains;1
787;188;195;154;land;false;plains;1
788;235;236;244;land;false;plains;1
789;244;166;125;land;false;plains;1
790;190;209;234;land;false;plains;1
791;183;191;155;land;false;plains;1
792;221;191;128;land;false;plains;1
793;237;241;113;land;false;plains;1
794;166;134;216;land;false;plains;1
795;245;157;102;land;false;plains;1
796;225;158;215;land;false;plains;1
797;223;180;231;land;false;plains;1
798;117;201;236;land;false;plains;1
799;212;186;213;land;false;plains;1
800;174;200;229;land;false;plains;1
801;157;218;179;land;false;plains;1
802;116;214;254;land;false;plains;1
803;227;157;131;land;false;plains;1
804;58;195;253;land;false;plains;1
805;208;243;192;land;false;plains;1
806;76;211;238;land;false;plains;1
807;113;228;243;land;false;plains;1
808;227;142;251;land;false;plains;1
809;248;235;113;land;true;plains;1
810;213;70;251;land;false;plains;1
811;196;253;150;land;false;plains;1
812;146;252;235;land;false;plains;1
813;123;204;248;land;false;plains;1
814;237;209;60;land;true;plains;1
815;212;140;216;land;false;plains;1
816;192;212;161;land;false;plains;1
817;239;125;241;land;false;plains;1
818;228;156;158;land;false;plains;1
819;244;171;251;land;false;plains;1
820;129;252;213;land;false;plains;1
821;154;246;179;land;false;plains;1
822;179;194;136;land;false;plains;1
